time	v(bus04)-v(bus03)	V(bus03)	V(bus04)	V(vinn)	V(vinp)
Step Information: Ibias=63µ  (Run: 1/3)
0.000000000000000e+00	1.319046e-01	7.477127e-01	8.796173e-01	0.000000e+00	2.500000e+00
3.233124996768311e-04	1.316360e-01	7.477489e-01	8.793849e-01	8.082812e-02	2.419172e+00
6.162812496768311e-04	1.312316e-01	7.478031e-01	8.790347e-01	1.540703e-01	2.345930e+00
9.092499996768310e-04	1.306311e-01	7.478836e-01	8.785148e-01	2.273125e-01	2.272687e+00
2.764718749676833e-03	1.257818e-01	7.485327e-01	8.743145e-01	6.911797e-01	1.808820e+00
3.838937499676833e-03	1.226116e-01	7.489563e-01	8.715680e-01	9.597344e-01	1.540266e+00
3.936593749676833e-03	1.222962e-01	7.489984e-01	8.712946e-01	9.841484e-01	1.515852e+00
4.034249999676833e-03	1.219661e-01	7.490425e-01	8.710086e-01	1.008562e+00	1.491438e+00
4.131906249676832e-03	1.215975e-01	7.490917e-01	8.706892e-01	1.032977e+00	1.467023e+00
4.229562499676832e-03	1.211121e-01	7.491567e-01	8.702688e-01	1.057391e+00	1.442609e+00
4.327218749676832e-03	1.202807e-01	7.492681e-01	8.695488e-01	1.081805e+00	1.418195e+00
4.424874999676831e-03	1.185180e-01	7.495043e-01	8.680223e-01	1.106219e+00	1.393781e+00
4.522531249676831e-03	1.145515e-01	7.500350e-01	8.645865e-01	1.130633e+00	1.369367e+00
4.620187499676831e-03	1.061524e-01	7.511547e-01	8.573070e-01	1.155047e+00	1.344953e+00
4.717843749676830e-03	9.055752e-02	7.532197e-01	8.437772e-01	1.179461e+00	1.320539e+00
4.815499999676830e-03	6.599671e-02	7.564405e-01	8.224372e-01	1.203875e+00	1.296125e+00
4.913156249676830e-03	3.329241e-02	7.606783e-01	7.939707e-01	1.228289e+00	1.271711e+00
5.010812499676829e-03	-3.992856e-03	7.654489e-01	7.614560e-01	1.252703e+00	1.247297e+00
5.108468749676829e-03	-4.080963e-02	7.701037e-01	7.292941e-01	1.277117e+00	1.222883e+00
5.206124999676829e-03	-7.227045e-02	7.740416e-01	7.017711e-01	1.301531e+00	1.198469e+00
5.303781249676828e-03	-9.525853e-02	7.768967e-01	6.816381e-01	1.325945e+00	1.174055e+00
5.401437499676828e-03	-1.094838e-01	7.786535e-01	6.691697e-01	1.350359e+00	1.149641e+00
5.499093749676828e-03	-1.170122e-01	7.795797e-01	6.625675e-01	1.374773e+00	1.125227e+00
5.596749999676827e-03	-1.205567e-01	7.800149e-01	6.594582e-01	1.399187e+00	1.100813e+00
5.694406249676827e-03	-1.221545e-01	7.802110e-01	6.580564e-01	1.423602e+00	1.076398e+00
5.792062499676827e-03	-1.229343e-01	7.803068e-01	6.573725e-01	1.448016e+00	1.051984e+00
5.889718749676826e-03	-1.234106e-01	7.803654e-01	6.569548e-01	1.472430e+00	1.027570e+00
5.987374999676826e-03	-1.237840e-01	7.804114e-01	6.566274e-01	1.496844e+00	1.003156e+00
6.085031249676826e-03	-1.241226e-01	7.804531e-01	6.563306e-01	1.521258e+00	9.787422e-01
6.182687499676825e-03	-1.244475e-01	7.804933e-01	6.560458e-01	1.545672e+00	9.543281e-01
6.280343749676825e-03	-1.247649e-01	7.805324e-01	6.557674e-01	1.570086e+00	9.299141e-01
6.377999999676824e-03	-1.250769e-01	7.805709e-01	6.554939e-01	1.594500e+00	9.055000e-01
6.475656249676824e-03	-1.253844e-01	7.806088e-01	6.552244e-01	1.618914e+00	8.810859e-01
6.573312499676824e-03	-1.256878e-01	7.806462e-01	6.549584e-01	1.643328e+00	8.566719e-01
6.670968749676823e-03	-1.259874e-01	7.806832e-01	6.546957e-01	1.667742e+00	8.322578e-01
6.768624999676823e-03	-1.262836e-01	7.807197e-01	6.544361e-01	1.692156e+00	8.078437e-01
6.963937499676822e-03	-1.268668e-01	7.807916e-01	6.539248e-01	1.740984e+00	7.590156e-01
7.842843749676819e-03	-1.293755e-01	7.811009e-01	6.517254e-01	1.960711e+00	5.392891e-01
8.917062499676815e-03	-1.322687e-01	7.814574e-01	6.491887e-01	2.229266e+00	2.707344e-01
9.307687499676814e-03	-1.332670e-01	7.815803e-01	6.483133e-01	2.326922e+00	1.730781e-01
9.502999999676813e-03	-1.337208e-01	7.816362e-01	6.479155e-01	2.375750e+00	1.242500e-01
9.600656249676813e-03	-1.339210e-01	7.816609e-01	6.477398e-01	2.400164e+00	9.983594e-02
9.795968749676812e-03	-1.342521e-01	7.817016e-01	6.474494e-01	2.448992e+00	5.100781e-02
1.000000000000000e-02	-1.345088e-01	7.817332e-01	6.472244e-01	2.500000e+00	0.000000e+00
1.001360312441826e-02	-1.344944e-01	7.817312e-01	6.472368e-01	2.496599e+00	3.400781e-03
1.014056561898869e-02	-1.343413e-01	7.817124e-01	6.473711e-01	2.464859e+00	3.514140e-02
1.023822186898869e-02	-1.342008e-01	7.816950e-01	6.474942e-01	2.440444e+00	5.955547e-02
1.033587811898869e-02	-1.340388e-01	7.816750e-01	6.476362e-01	2.416030e+00	8.396953e-02
1.053119061898869e-02	-1.336454e-01	7.816266e-01	6.479812e-01	2.367202e+00	1.327977e-01
1.082415936898869e-02	-1.329370e-01	7.815393e-01	6.486023e-01	2.293960e+00	2.060398e-01
1.111712811898869e-02	-1.321788e-01	7.814459e-01	6.492671e-01	2.220718e+00	2.792820e-01
1.170306561898869e-02	-1.306175e-01	7.812535e-01	6.506360e-01	2.074234e+00	4.257664e-01
1.336322186898868e-02	-1.258827e-01	7.806697e-01	6.547870e-01	1.659195e+00	8.408055e-01
1.346087811898868e-02	-1.255819e-01	7.806326e-01	6.550508e-01	1.634781e+00	8.652195e-01
1.355853436898868e-02	-1.252772e-01	7.805951e-01	6.553179e-01	1.610366e+00	8.896336e-01
1.365619061898868e-02	-1.249682e-01	7.805569e-01	6.555887e-01	1.585952e+00	9.140477e-01
1.375384686898868e-02	-1.246545e-01	7.805182e-01	6.558638e-01	1.561538e+00	9.384617e-01
1.385150311898868e-02	-1.243348e-01	7.804788e-01	6.561440e-01	1.537124e+00	9.628758e-01
1.394915936898868e-02	-1.240062e-01	7.804382e-01	6.564320e-01	1.512710e+00	9.872898e-01
1.404681561898868e-02	-1.236593e-01	7.803954e-01	6.567361e-01	1.488296e+00	1.011704e+00
1.414447186898868e-02	-1.232619e-01	7.803463e-01	6.570845e-01	1.463882e+00	1.036118e+00
1.424212811898868e-02	-1.227131e-01	7.802784e-01	6.575654e-01	1.439468e+00	1.060532e+00
1.433978436898868e-02	-1.217293e-01	7.801565e-01	6.584272e-01	1.415054e+00	1.084946e+00
1.443744061898868e-02	-1.196183e-01	7.798945e-01	6.602762e-01	1.390640e+00	1.109360e+00
1.453509686898868e-02	-1.149516e-01	7.793150e-01	6.643634e-01	1.366226e+00	1.133774e+00
1.463275311898868e-02	-1.053790e-01	7.781251e-01	6.727461e-01	1.341812e+00	1.158188e+00
1.473040936898868e-02	-8.822590e-02	7.759883e-01	6.877624e-01	1.317398e+00	1.182602e+00
1.482806561898868e-02	-6.209797e-02	7.727201e-01	7.106221e-01	1.292984e+00	1.207016e+00
1.492572186898868e-02	-2.829945e-02	7.684641e-01	7.401647e-01	1.268570e+00	1.231430e+00
1.502337811898868e-02	9.276867e-03	7.636896e-01	7.729665e-01	1.244156e+00	1.255844e+00
1.512103436898867e-02	4.550093e-02	7.590394e-01	8.045403e-01	1.219741e+00	1.280259e+00
1.521869061898867e-02	7.565421e-02	7.551297e-01	8.307839e-01	1.195327e+00	1.304673e+00
1.531634686898867e-02	9.702146e-02	7.523359e-01	8.493574e-01	1.170913e+00	1.329087e+00
1.541400311898867e-02	1.097919e-01	7.506553e-01	8.604472e-01	1.146499e+00	1.353501e+00
1.551165936898867e-02	1.163168e-01	7.497923e-01	8.661091e-01	1.122085e+00	1.377915e+00
1.560931561898867e-02	1.193033e-01	7.493961e-01	8.686994e-01	1.097671e+00	1.402329e+00
1.570697186898867e-02	1.206374e-01	7.492188e-01	8.698562e-01	1.073257e+00	1.426743e+00
1.580462811898867e-02	1.213050e-01	7.491300e-01	8.704350e-01	1.048843e+00	1.451157e+00
1.590228436898868e-02	1.217341e-01	7.490728e-01	8.708069e-01	1.024429e+00	1.475571e+00
1.599994061898868e-02	1.220844e-01	7.490261e-01	8.711105e-01	1.000015e+00	1.499985e+00
1.609759686898868e-02	1.224079e-01	7.489829e-01	8.713908e-01	9.756008e-01	1.524399e+00
1.717181561898869e-02	1.256047e-01	7.485559e-01	8.741606e-01	7.070461e-01	1.792954e+00
1.902728436898872e-02	1.304823e-01	7.479032e-01	8.783855e-01	2.431789e-01	2.256821e+00
1.932025311898872e-02	1.311176e-01	7.478181e-01	8.789357e-01	1.699367e-01	2.330063e+00
1.961322186898873e-02	1.315644e-01	7.477582e-01	8.793226e-01	9.669453e-02	2.403306e+00
1.990619061898873e-02	1.318395e-01	7.477214e-01	8.795608e-01	2.345235e-02	2.476548e+00
2.000000000000000e-02	1.319046e-01	7.477127e-01	8.796173e-01	0.000000e+00	2.500000e+00
2.014071407151690e-02	1.318046e-01	7.477262e-01	8.795308e-01	3.517852e-02	2.464822e+00
2.043368282151691e-02	1.315060e-01	7.477663e-01	8.792723e-01	1.084207e-01	2.391579e+00
2.072665157151691e-02	1.310267e-01	7.478306e-01	8.788573e-01	1.816629e-01	2.318337e+00
2.111727657151692e-02	1.301298e-01	7.479508e-01	8.780805e-01	2.793191e-01	2.220681e+00
2.385165157151696e-02	1.225711e-01	7.489617e-01	8.715328e-01	9.629129e-01	1.537087e+00
2.394930782151696e-02	1.222543e-01	7.490040e-01	8.712583e-01	9.873270e-01	1.512673e+00
2.404696407151696e-02	1.219211e-01	7.490485e-01	8.709697e-01	1.011741e+00	1.488259e+00
2.414462032151696e-02	1.215436e-01	7.490990e-01	8.706426e-01	1.036155e+00	1.463845e+00
2.424227657151696e-02	1.210312e-01	7.491676e-01	8.701987e-01	1.060569e+00	1.439431e+00
2.433993282151696e-02	1.201226e-01	7.492893e-01	8.694118e-01	1.084983e+00	1.415017e+00
2.443758907151697e-02	1.181639e-01	7.495517e-01	8.677157e-01	1.109397e+00	1.390603e+00
2.453524532151697e-02	1.137670e-01	7.501398e-01	8.639069e-01	1.133811e+00	1.366189e+00
2.463290157151697e-02	1.045855e-01	7.513629e-01	8.559484e-01	1.158225e+00	1.341775e+00
2.473055782151697e-02	8.788031e-02	7.535725e-01	8.414528e-01	1.182639e+00	1.317361e+00
2.482821407151697e-02	6.214786e-02	7.569420e-01	8.190899e-01	1.207054e+00	1.292946e+00
2.492587032151697e-02	2.859765e-02	7.612824e-01	7.898800e-01	1.231468e+00	1.268532e+00
2.502352657151697e-02	-8.925498e-03	7.660756e-01	7.571501e-01	1.255882e+00	1.244118e+00
2.512118282151697e-02	-4.529947e-02	7.706679e-01	7.253684e-01	1.280296e+00	1.219704e+00
2.521883907151698e-02	-7.577920e-02	7.744786e-01	6.986994e-01	1.304710e+00	1.195290e+00
2.531649532151698e-02	-9.758008e-02	7.771839e-01	6.796038e-01	1.329124e+00	1.170876e+00
2.541415157151698e-02	-1.107838e-01	7.788136e-01	6.680298e-01	1.353538e+00	1.146462e+00
2.551180782151698e-02	-1.176461e-01	7.796576e-01	6.620115e-01	1.377952e+00	1.122048e+00
2.560946407151698e-02	-1.208427e-01	7.800500e-01	6.592073e-01	1.402366e+00	1.097634e+00
2.570712032151698e-02	-1.222867e-01	7.802272e-01	6.579404e-01	1.426780e+00	1.073220e+00
2.580477657151698e-02	-1.230071e-01	7.803157e-01	6.573086e-01	1.451194e+00	1.048806e+00
2.590243282151699e-02	-1.234629e-01	7.803718e-01	6.569090e-01	1.475608e+00	1.024392e+00
2.600008907151699e-02	-1.238294e-01	7.804170e-01	6.565877e-01	1.500022e+00	9.999777e-01
2.609774532151699e-02	-1.241654e-01	7.804585e-01	6.562930e-01	1.524436e+00	9.755636e-01
2.619540157151699e-02	-1.244892e-01	7.804984e-01	6.560092e-01	1.548850e+00	9.511496e-01
2.629305782151699e-02	-1.248058e-01	7.805374e-01	6.557316e-01	1.573264e+00	9.267355e-01
2.639071407151699e-02	-1.251173e-01	7.805759e-01	6.554586e-01	1.597679e+00	9.023215e-01
2.648837032151699e-02	-1.254242e-01	7.806137e-01	6.551895e-01	1.622093e+00	8.779074e-01
2.658602657151700e-02	-1.257270e-01	7.806510e-01	6.549240e-01	1.646507e+00	8.534933e-01
2.668368282151700e-02	-1.260262e-01	7.806879e-01	6.546618e-01	1.670921e+00	8.290793e-01
2.678133907151700e-02	-1.263220e-01	7.807244e-01	6.544024e-01	1.695335e+00	8.046652e-01
2.697665157151700e-02	-1.269044e-01	7.807962e-01	6.538919e-01	1.744163e+00	7.558371e-01
2.863680782151702e-02	-1.315292e-01	7.813663e-01	6.498371e-01	2.159202e+00	3.407981e-01
2.932040157151703e-02	-1.332981e-01	7.815841e-01	6.482860e-01	2.330100e+00	1.698996e-01
2.951571407151704e-02	-1.337481e-01	7.816396e-01	6.478915e-01	2.378928e+00	1.210715e-01
2.961337032151704e-02	-1.339455e-01	7.816639e-01	6.477184e-01	2.403342e+00	9.665742e-02
2.980868282151704e-02	-1.342705e-01	7.817038e-01	6.474333e-01	2.452171e+00	4.782930e-02
3.000000000000004e-02	-1.345087e-01	7.817332e-01	6.472244e-01	2.500000e+00	4.440892e-16
3.002809827854494e-02	-1.344787e-01	7.817293e-01	6.472506e-01	2.492975e+00	7.024569e-03
3.014049139272454e-02	-1.343412e-01	7.817124e-01	6.473711e-01	2.464877e+00	3.512285e-02
3.023814764272454e-02	-1.342010e-01	7.816951e-01	6.474941e-01	2.440463e+00	5.953691e-02
3.033580389272454e-02	-1.340389e-01	7.816751e-01	6.476362e-01	2.416049e+00	8.395097e-02
3.053111639272454e-02	-1.336456e-01	7.816266e-01	6.479810e-01	2.367221e+00	1.327791e-01
3.082408514272455e-02	-1.329372e-01	7.815393e-01	6.486021e-01	2.293979e+00	2.060213e-01
3.111705389272455e-02	-1.321790e-01	7.814459e-01	6.492669e-01	2.220737e+00	2.792635e-01
3.170299139272455e-02	-1.306176e-01	7.812535e-01	6.506358e-01	2.074252e+00	4.257478e-01
3.336314764272458e-02	-1.258829e-01	7.806697e-01	6.547868e-01	1.659213e+00	8.407869e-01
3.346080389272458e-02	-1.255821e-01	7.806327e-01	6.550506e-01	1.634799e+00	8.652010e-01
3.355846014272458e-02	-1.252773e-01	7.805951e-01	6.553177e-01	1.610385e+00	8.896151e-01
3.365611639272458e-02	-1.249683e-01	7.805569e-01	6.555886e-01	1.585971e+00	9.140291e-01
3.375377264272458e-02	-1.246547e-01	7.805182e-01	6.558636e-01	1.561557e+00	9.384432e-01
3.385142889272458e-02	-1.243351e-01	7.804788e-01	6.561438e-01	1.537143e+00	9.628572e-01
3.394908514272459e-02	-1.240065e-01	7.804383e-01	6.564318e-01	1.512729e+00	9.872713e-01
3.404674139272459e-02	-1.236596e-01	7.803954e-01	6.567359e-01	1.488315e+00	1.011685e+00
3.414439764272459e-02	-1.232622e-01	7.803463e-01	6.570842e-01	1.463901e+00	1.036099e+00
3.424205389272459e-02	-1.227136e-01	7.802785e-01	6.575649e-01	1.439487e+00	1.060513e+00
3.433971014272459e-02	-1.217303e-01	7.801566e-01	6.584263e-01	1.415072e+00	1.084928e+00
3.443736639272459e-02	-1.196207e-01	7.798948e-01	6.602741e-01	1.390658e+00	1.109342e+00
3.453502264272459e-02	-1.149567e-01	7.793157e-01	6.643590e-01	1.366244e+00	1.133756e+00
3.463267889272460e-02	-1.053889e-01	7.781264e-01	6.727375e-01	1.341830e+00	1.158170e+00
3.473033514272460e-02	-8.824229e-02	7.759904e-01	6.877481e-01	1.317416e+00	1.182584e+00
3.482799139272460e-02	-6.212109e-02	7.727230e-01	7.106019e-01	1.293002e+00	1.206998e+00
3.492564764272460e-02	-2.832723e-02	7.684677e-01	7.401404e-01	1.268588e+00	1.231412e+00
3.502330389272460e-02	9.248078e-03	7.636933e-01	7.729414e-01	1.244174e+00	1.255826e+00
3.512096014272460e-02	4.547524e-02	7.590427e-01	8.045180e-01	1.219760e+00	1.280240e+00
3.521861639272460e-02	7.563448e-02	7.551323e-01	8.307667e-01	1.195346e+00	1.304654e+00
3.531627264272461e-02	9.700871e-02	7.523376e-01	8.493463e-01	1.170932e+00	1.329068e+00
3.541392889272461e-02	1.097849e-01	7.506562e-01	8.604411e-01	1.146518e+00	1.353482e+00
3.551158514272461e-02	1.163134e-01	7.497928e-01	8.661062e-01	1.122104e+00	1.377896e+00
3.560924139272461e-02	1.193017e-01	7.493963e-01	8.686981e-01	1.097690e+00	1.402310e+00
3.570689764272461e-02	1.206366e-01	7.492189e-01	8.698556e-01	1.073276e+00	1.426724e+00
3.580455389272461e-02	1.213046e-01	7.491301e-01	8.704346e-01	1.048862e+00	1.451138e+00
3.590221014272461e-02	1.217338e-01	7.490729e-01	8.708067e-01	1.024447e+00	1.475553e+00
3.599986639272462e-02	1.220841e-01	7.490262e-01	8.711103e-01	1.000033e+00	1.499967e+00
3.609752264272462e-02	1.224077e-01	7.489830e-01	8.713906e-01	9.756193e-01	1.524381e+00
3.717174139272463e-02	1.256045e-01	7.485560e-01	8.741605e-01	7.070646e-01	1.792935e+00
3.902721014272466e-02	1.304822e-01	7.479032e-01	8.783854e-01	2.431975e-01	2.256803e+00
3.932017889272466e-02	1.311175e-01	7.478181e-01	8.789356e-01	1.699553e-01	2.330045e+00
3.961314764272467e-02	1.315643e-01	7.477583e-01	8.793225e-01	9.671309e-02	2.403287e+00
3.990611639272467e-02	1.318395e-01	7.477214e-01	8.795608e-01	2.347090e-02	2.476529e+00
4.000000000000004e-02	1.319046e-01	7.477127e-01	8.796173e-01	0.000000e+00	2.500000e+00
4.023848166091310e-02	1.317206e-01	7.477375e-01	8.794581e-01	5.962041e-02	2.440380e+00
4.053145041091311e-02	1.313689e-01	7.477847e-01	8.791536e-01	1.328626e-01	2.367137e+00
4.082441916091311e-02	1.308223e-01	7.478580e-01	8.786803e-01	2.061048e-01	2.293895e+00
4.160566916091312e-02	1.288875e-01	7.481172e-01	8.770047e-01	4.014173e-01	2.098583e+00
4.385176291091315e-02	1.225706e-01	7.489618e-01	8.715324e-01	9.629408e-01	1.537059e+00
4.394941916091315e-02	1.222538e-01	7.490041e-01	8.712580e-01	9.873548e-01	1.512645e+00
4.404707541091316e-02	1.219207e-01	7.490486e-01	8.709693e-01	1.011769e+00	1.488231e+00
4.414473166091316e-02	1.215432e-01	7.490990e-01	8.706422e-01	1.036183e+00	1.463817e+00
4.424238791091316e-02	1.210305e-01	7.491676e-01	8.701981e-01	1.060597e+00	1.439403e+00
4.434004416091316e-02	1.201211e-01	7.492895e-01	8.694106e-01	1.085011e+00	1.414989e+00
4.443770041091316e-02	1.181607e-01	7.495521e-01	8.677128e-01	1.109425e+00	1.390575e+00
4.453535666091316e-02	1.137598e-01	7.501408e-01	8.639005e-01	1.133839e+00	1.366161e+00
4.463301291091316e-02	1.045712e-01	7.513648e-01	8.559361e-01	1.158253e+00	1.341747e+00
4.473066916091317e-02	8.785623e-02	7.535757e-01	8.414319e-01	1.182667e+00	1.317333e+00
4.482832541091317e-02	6.211346e-02	7.569466e-01	8.190600e-01	1.207081e+00	1.292919e+00
4.492598166091317e-02	2.855623e-02	7.612877e-01	7.898439e-01	1.231495e+00	1.268505e+00
4.502363791091317e-02	-8.968651e-03	7.660811e-01	7.571124e-01	1.255909e+00	1.244091e+00
4.512129416091317e-02	-4.533833e-02	7.706727e-01	7.253344e-01	1.280324e+00	1.219676e+00
4.521895041091317e-02	-7.580930e-02	7.744824e-01	6.986731e-01	1.304738e+00	1.195262e+00
4.531660666091317e-02	-9.759974e-02	7.771863e-01	6.795866e-01	1.329152e+00	1.170848e+00
4.541426291091318e-02	-1.107947e-01	7.788149e-01	6.680202e-01	1.353566e+00	1.146434e+00
4.551191916091318e-02	-1.176513e-01	7.796582e-01	6.620069e-01	1.377980e+00	1.122020e+00
4.560957541091318e-02	-1.208451e-01	7.800503e-01	6.592052e-01	1.402394e+00	1.097606e+00
4.570723166091318e-02	-1.222878e-01	7.802273e-01	6.579395e-01	1.426808e+00	1.073192e+00
4.580488791091318e-02	-1.230078e-01	7.803158e-01	6.573080e-01	1.451222e+00	1.048778e+00
4.590254416091318e-02	-1.234633e-01	7.803719e-01	6.569086e-01	1.475636e+00	1.024364e+00
4.600020041091318e-02	-1.238298e-01	7.804171e-01	6.565873e-01	1.500050e+00	9.999499e-01
4.609785666091318e-02	-1.241658e-01	7.804585e-01	6.562927e-01	1.524464e+00	9.755358e-01
4.619551291091319e-02	-1.244895e-01	7.804984e-01	6.560089e-01	1.548878e+00	9.511217e-01
4.629316916091319e-02	-1.248062e-01	7.805375e-01	6.557313e-01	1.573292e+00	9.267077e-01
4.639082541091319e-02	-1.251177e-01	7.805759e-01	6.554583e-01	1.597706e+00	9.022936e-01
4.648848166091319e-02	-1.254246e-01	7.806138e-01	6.551892e-01	1.622120e+00	8.778796e-01
4.658613791091319e-02	-1.257274e-01	7.806511e-01	6.549237e-01	1.646534e+00	8.534655e-01
4.668379416091319e-02	-1.260266e-01	7.806880e-01	6.546614e-01	1.670949e+00	8.290514e-01
4.678145041091319e-02	-1.263223e-01	7.807245e-01	6.544021e-01	1.695363e+00	8.046374e-01
4.697676291091320e-02	-1.269047e-01	7.807963e-01	6.538916e-01	1.744191e+00	7.558092e-01
4.863691916091322e-02	-1.315296e-01	7.813663e-01	6.498368e-01	2.159230e+00	3.407702e-01
4.932051291091323e-02	-1.332984e-01	7.815842e-01	6.482858e-01	2.330128e+00	1.698718e-01
4.951582541091323e-02	-1.337482e-01	7.816396e-01	6.478913e-01	2.378956e+00	1.210436e-01
4.961348166091323e-02	-1.339457e-01	7.816639e-01	6.477182e-01	2.403370e+00	9.662958e-02
4.980879416091324e-02	-1.342707e-01	7.817039e-01	6.474332e-01	2.452199e+00	4.780146e-02
5.000000000000009e-02	-1.345087e-01	7.817332e-01	6.472244e-01	2.500000e+00	4.336809e-16
5.002806487672614e-02	-1.344787e-01	7.817293e-01	6.472505e-01	2.492984e+00	7.016219e-03
5.014032438363036e-02	-1.343415e-01	7.817124e-01	6.473709e-01	2.464919e+00	3.508110e-02
5.023798063363036e-02	-1.342012e-01	7.816951e-01	6.474938e-01	2.440505e+00	5.949516e-02
5.033563688363036e-02	-1.340392e-01	7.816751e-01	6.476359e-01	2.416091e+00	8.390922e-02
5.053094938363036e-02	-1.336460e-01	7.816266e-01	6.479807e-01	2.367263e+00	1.327373e-01
5.082391813363037e-02	-1.329376e-01	7.815393e-01	6.486018e-01	2.294020e+00	2.059795e-01
5.111688688363037e-02	-1.321794e-01	7.814459e-01	6.492665e-01	2.220778e+00	2.792217e-01
5.170282438363038e-02	-1.306182e-01	7.812536e-01	6.506354e-01	2.074294e+00	4.257061e-01
5.336298063363040e-02	-1.258835e-01	7.806698e-01	6.547863e-01	1.659255e+00	8.407452e-01
5.346063688363040e-02	-1.255826e-01	7.806327e-01	6.550501e-01	1.634841e+00	8.651592e-01
5.355829313363041e-02	-1.252779e-01	7.805951e-01	6.553172e-01	1.610427e+00	8.895733e-01
5.365594938363041e-02	-1.249689e-01	7.805570e-01	6.555881e-01	1.586013e+00	9.139873e-01
5.375360563363041e-02	-1.246552e-01	7.805183e-01	6.558631e-01	1.561599e+00	9.384014e-01
5.385126188363041e-02	-1.243356e-01	7.804789e-01	6.561433e-01	1.537184e+00	9.628155e-01
5.394891813363041e-02	-1.240071e-01	7.804384e-01	6.564313e-01	1.512770e+00	9.872295e-01
5.404657438363041e-02	-1.236601e-01	7.803955e-01	6.567354e-01	1.488356e+00	1.011644e+00
5.414423063363041e-02	-1.232629e-01	7.803465e-01	6.570835e-01	1.463942e+00	1.036058e+00
5.424188688363041e-02	-1.227148e-01	7.802786e-01	6.575638e-01	1.439528e+00	1.060472e+00
5.433954313363042e-02	-1.217326e-01	7.801569e-01	6.584243e-01	1.415114e+00	1.084886e+00
5.443719938363042e-02	-1.196258e-01	7.798954e-01	6.602696e-01	1.390700e+00	1.109300e+00
5.453485563363042e-02	-1.149680e-01	7.793170e-01	6.643490e-01	1.366286e+00	1.133714e+00
5.463251188363042e-02	-1.054110e-01	7.781291e-01	6.727181e-01	1.341872e+00	1.158128e+00
5.473016813363042e-02	-8.827925e-02	7.759950e-01	6.877158e-01	1.317458e+00	1.182542e+00
5.482782438363042e-02	-6.217307e-02	7.727295e-01	7.105564e-01	1.293044e+00	1.206956e+00
5.492548063363042e-02	-2.838957e-02	7.684755e-01	7.400860e-01	1.268630e+00	1.231370e+00
5.502313688363043e-02	9.183526e-03	7.637016e-01	7.728851e-01	1.244216e+00	1.255784e+00
5.512079313363043e-02	4.541731e-02	7.590502e-01	8.044675e-01	1.219802e+00	1.280198e+00
5.521844938363043e-02	7.558995e-02	7.551381e-01	8.307281e-01	1.195388e+00	1.304612e+00
5.531610563363043e-02	9.697992e-02	7.523413e-01	8.493212e-01	1.170974e+00	1.329026e+00
5.541376188363043e-02	1.097692e-01	7.506583e-01	8.604275e-01	1.146559e+00	1.353441e+00
5.551141813363043e-02	1.163059e-01	7.497938e-01	8.660997e-01	1.122145e+00	1.377855e+00
5.560907438363043e-02	1.192985e-01	7.493967e-01	8.686953e-01	1.097731e+00	1.402269e+00
5.570673063363044e-02	1.206352e-01	7.492191e-01	8.698543e-01	1.073317e+00	1.426683e+00
5.580438688363044e-02	1.213037e-01	7.491302e-01	8.704339e-01	1.048903e+00	1.451097e+00
5.590204313363044e-02	1.217332e-01	7.490730e-01	8.708062e-01	1.024489e+00	1.475511e+00
5.599969938363044e-02	1.220835e-01	7.490262e-01	8.711098e-01	1.000075e+00	1.499925e+00
5.609735563363044e-02	1.224071e-01	7.489830e-01	8.713902e-01	9.756611e-01	1.524339e+00
5.717157438363046e-02	1.256040e-01	7.485560e-01	8.741601e-01	7.071064e-01	1.792894e+00
5.902704313363048e-02	1.304818e-01	7.479032e-01	8.783850e-01	2.432392e-01	2.256761e+00
5.932001188363049e-02	1.311172e-01	7.478181e-01	8.789353e-01	1.699970e-01	2.330003e+00
5.961298063363049e-02	1.315641e-01	7.477583e-01	8.793224e-01	9.675484e-02	2.403245e+00
5.990594938363050e-02	1.318393e-01	7.477214e-01	8.795607e-01	2.351265e-02	2.476487e+00
6.000000000000009e-02	1.319046e-01	7.477127e-01	8.796173e-01	0.000000e+00	2.500000e+00
6.023873217455448e-02	1.317204e-01	7.477375e-01	8.794579e-01	5.968304e-02	2.440317e+00
6.053170092455448e-02	1.313685e-01	7.477847e-01	8.791533e-01	1.329252e-01	2.367075e+00
6.082466967455449e-02	1.308218e-01	7.478580e-01	8.786798e-01	2.061674e-01	2.293833e+00
6.160591967455450e-02	1.288869e-01	7.481173e-01	8.770041e-01	4.014799e-01	2.098520e+00
6.385201342455443e-02	1.225699e-01	7.489619e-01	8.715318e-01	9.630033e-01	1.536997e+00
6.394966967455443e-02	1.222530e-01	7.490042e-01	8.712572e-01	9.874174e-01	1.512583e+00
6.404732592455442e-02	1.219199e-01	7.490487e-01	8.709686e-01	1.011832e+00	1.488168e+00
6.414498217455442e-02	1.215421e-01	7.490992e-01	8.706413e-01	1.036246e+00	1.463754e+00
6.424263842455441e-02	1.210288e-01	7.491679e-01	8.701967e-01	1.060660e+00	1.439340e+00
6.434029467455440e-02	1.201178e-01	7.492899e-01	8.694078e-01	1.085074e+00	1.414926e+00
6.443795092455440e-02	1.181533e-01	7.495531e-01	8.677064e-01	1.109488e+00	1.390512e+00
6.453560717455439e-02	1.137435e-01	7.501430e-01	8.638865e-01	1.133902e+00	1.366098e+00
6.463326342455439e-02	1.045390e-01	7.513691e-01	8.559081e-01	1.158316e+00	1.341684e+00
