time	V(bus02)	V(bus03)	V(bus04)	V(vinn)	V(vinp)
Step Information: Ibias=63µ  (Run: 1/3)
5.140985563363037e-02	4.823262e-01	8.393897e-01	6.475474e-01	1.429507e+00	1.070493e+00
5.150751188363038e-02	4.916211e-01	8.393471e-01	6.478959e-01	1.424624e+00	1.075376e+00
5.160516813363038e-02	5.008672e-01	8.392976e-01	6.482999e-01	1.419742e+00	1.080258e+00
5.170282438363038e-02	5.100608e-01	8.392400e-01	6.487703e-01	1.414859e+00	1.085141e+00
5.180048063363038e-02	5.192008e-01	8.391728e-01	6.493193e-01	1.409976e+00	1.090024e+00
5.189813688363038e-02	5.282886e-01	8.390943e-01	6.499610e-01	1.405093e+00	1.094907e+00
5.199579313363038e-02	5.373283e-01	8.390024e-01	6.507115e-01	1.400210e+00	1.099790e+00
5.209344938363038e-02	5.463266e-01	8.388950e-01	6.515890e-01	1.395328e+00	1.104672e+00
5.219110563363039e-02	5.552921e-01	8.387696e-01	6.526138e-01	1.390445e+00	1.109555e+00
5.228876188363039e-02	5.642345e-01	8.386234e-01	6.538085e-01	1.385562e+00	1.114438e+00
5.238641813363039e-02	5.731644e-01	8.384535e-01	6.551976e-01	1.380679e+00	1.119321e+00
5.248407438363039e-02	5.820919e-01	8.382565e-01	6.568078e-01	1.375796e+00	1.124204e+00
5.258173063363039e-02	5.910262e-01	8.380292e-01	6.586671e-01	1.370914e+00	1.129086e+00
5.267938688363039e-02	5.999748e-01	8.377680e-01	6.608043e-01	1.366031e+00	1.133969e+00
5.277704313363039e-02	6.089431e-01	8.374692e-01	6.632485e-01	1.361148e+00	1.138852e+00
5.287469938363040e-02	6.179341e-01	8.371297e-01	6.660283e-01	1.356265e+00	1.143735e+00
5.297235563363040e-02	6.269482e-01	8.367460e-01	6.691703e-01	1.351382e+00	1.148618e+00
5.307001188363040e-02	6.359831e-01	8.363152e-01	6.726987e-01	1.346499e+00	1.153501e+00
5.316766813363040e-02	6.450342e-01	8.358350e-01	6.766341e-01	1.341617e+00	1.158383e+00
5.326532438363040e-02	6.540948e-01	8.353034e-01	6.809924e-01	1.336734e+00	1.163266e+00
5.336298063363040e-02	6.631561e-01	8.347190e-01	6.857847e-01	1.331851e+00	1.168149e+00
5.346063688363040e-02	6.722082e-01	8.340813e-01	6.910164e-01	1.326968e+00	1.173032e+00
5.355829313363041e-02	6.812398e-01	8.333902e-01	6.966875e-01	1.322085e+00	1.177915e+00
5.365594938363041e-02	6.902392e-01	8.326465e-01	7.027922e-01	1.317203e+00	1.182797e+00
5.375360563363041e-02	6.991939e-01	8.318515e-01	7.093196e-01	1.312320e+00	1.187680e+00
5.385126188363041e-02	7.080914e-01	8.310070e-01	7.162538e-01	1.307437e+00	1.192563e+00
5.394891813363041e-02	7.169193e-01	8.301155e-01	7.235745e-01	1.302554e+00	1.197446e+00
5.414423063363041e-02	7.343166e-01	8.282031e-01	7.392764e-01	1.292789e+00	1.207211e+00
5.433954313363042e-02	7.512901e-01	8.261409e-01	7.561985e-01	1.283023e+00	1.216977e+00
5.453485563363042e-02	7.677493e-01	8.239596e-01	7.740799e-01	1.273257e+00	1.226743e+00
5.473016813363042e-02	7.836084e-01	8.216922e-01	7.926387e-01	1.263492e+00	1.236508e+00
5.492548063363042e-02	7.987863e-01	8.193730e-01	8.115824e-01	1.253726e+00	1.246274e+00
5.512079313363043e-02	8.132046e-01	8.170372e-01	8.306136e-01	1.243960e+00	1.256040e+00
5.531610563363043e-02	8.267874e-01	8.147206e-01	8.494341e-01	1.234195e+00	1.265805e+00
5.551141813363043e-02	8.394604e-01	8.124590e-01	8.677490e-01	1.224429e+00	1.275571e+00
5.570673063363044e-02	8.511528e-01	8.102879e-01	8.852707e-01	1.214664e+00	1.285336e+00
5.590204313363044e-02	8.617985e-01	8.082417e-01	9.017263e-01	1.204898e+00	1.295102e+00
5.609735563363044e-02	8.713413e-01	8.063524e-01	9.168675e-01	1.195132e+00	1.304868e+00
5.619501188363044e-02	8.756858e-01	8.054754e-01	9.238777e-01	1.190249e+00	1.309751e+00
5.629266813363044e-02	8.797411e-01	8.046474e-01	9.304849e-01	1.185367e+00	1.314633e+00
5.639032438363045e-02	8.835062e-01	8.038710e-01	9.366719e-01	1.180484e+00	1.319516e+00
5.648798063363045e-02	8.869820e-01	8.031478e-01	9.424260e-01	1.175601e+00	1.324399e+00
5.658563688363045e-02	8.901716e-01	8.024789e-01	9.477401e-01	1.170718e+00	1.329282e+00
5.668329313363045e-02	8.930807e-01	8.018649e-01	9.526124e-01	1.165835e+00	1.334165e+00
5.678094938363045e-02	8.957171e-01	8.013053e-01	9.570467e-01	1.160953e+00	1.339047e+00
5.687860563363045e-02	8.980916e-01	8.007993e-01	9.610527e-01	1.156070e+00	1.343930e+00
5.697626188363045e-02	9.002168e-01	8.003450e-01	9.646450e-01	1.151187e+00	1.348813e+00
5.707391813363046e-02	9.021075e-01	7.999402e-01	9.678434e-01	1.146304e+00	1.353696e+00
5.717157438363046e-02	9.037800e-01	7.995820e-01	9.706713e-01	1.141421e+00	1.358579e+00
5.726923063363046e-02	9.052520e-01	7.992671e-01	9.731554e-01	1.136539e+00	1.363461e+00
5.736688688363046e-02	9.065413e-01	7.989920e-01	9.753244e-01	1.131656e+00	1.368344e+00
5.746454313363046e-02	9.076663e-01	7.987530e-01	9.772079e-01	1.126773e+00	1.373227e+00
5.756219938363046e-02	9.086448e-01	7.985463e-01	9.788356e-01	1.121890e+00	1.378110e+00
5.765985563363046e-02	9.094939e-01	7.983683e-01	9.802364e-01	1.117007e+00	1.382993e+00
5.775751188363046e-02	9.102295e-01	7.982157e-01	9.814378e-01	1.112124e+00	1.387876e+00
5.785516813363047e-02	9.108666e-01	7.980851e-01	9.824654e-01	1.107242e+00	1.392758e+00
5.795282438363047e-02	9.114187e-01	7.979735e-01	9.833428e-01	1.102359e+00	1.397641e+00
5.805048063363047e-02	9.118977e-01	7.978784e-01	9.840908e-01	1.097476e+00	1.402524e+00
5.814813688363047e-02	9.123143e-01	7.977973e-01	9.847285e-01	1.092593e+00	1.407407e+00
5.824579313363047e-02	9.126780e-01	7.977281e-01	9.852725e-01	1.087710e+00	1.412290e+00
5.834344938363047e-02	9.129969e-01	7.976689e-01	9.857372e-01	1.082828e+00	1.417172e+00
5.844110563363047e-02	9.132782e-01	7.976183e-01	9.861353e-01	1.077945e+00	1.422055e+00
5.853876188363048e-02	9.135280e-01	7.975747e-01	9.864776e-01	1.073062e+00	1.426938e+00
5.863641813363048e-02	9.137513e-01	7.975370e-01	9.867736e-01	1.068179e+00	1.431821e+00
5.873407438363048e-02	9.139528e-01	7.975042e-01	9.870310e-01	1.063296e+00	1.436704e+00
5.883173063363048e-02	9.141361e-01	7.974755e-01	9.872567e-01	1.058414e+00	1.441586e+00
5.892938688363048e-02	9.143045e-01	7.974501e-01	9.874563e-01	1.053531e+00	1.446469e+00
5.902704313363048e-02	9.144607e-01	7.974274e-01	9.876347e-01	1.048648e+00	1.451352e+00
5.912469938363048e-02	9.146067e-01	7.974069e-01	9.877957e-01	1.043765e+00	1.456235e+00
5.922235563363049e-02	9.147444e-01	7.973881e-01	9.879427e-01	1.038882e+00	1.461118e+00
5.932001188363049e-02	9.148755e-01	7.973709e-01	9.880783e-01	1.033999e+00	1.466001e+00
5.941766813363049e-02	9.150010e-01	7.973548e-01	9.882047e-01	1.029117e+00	1.470883e+00
5.951532438363049e-02	9.151220e-01	7.973396e-01	9.883237e-01	1.024234e+00	1.475766e+00
5.961298063363049e-02	9.152393e-01	7.973251e-01	9.884368e-01	1.019351e+00	1.480649e+00
5.980829313363049e-02	9.154652e-01	7.972981e-01	9.886495e-01	1.009585e+00	1.490415e+00
6.000000000000009e-02	9.156790e-01	7.972729e-01	9.888463e-01	1.000000e+00	1.500000e+00
6.002821518491096e-02	9.156480e-01	7.972767e-01	9.888182e-01	1.001411e+00	1.498589e+00
6.023873217455448e-02	9.154117e-01	7.973046e-01	9.885998e-01	1.011937e+00	1.488063e+00
6.043404467455448e-02	9.151832e-01	7.973322e-01	9.883832e-01	1.021702e+00	1.478298e+00
6.053170092455448e-02	9.150642e-01	7.973469e-01	9.882674e-01	1.026585e+00	1.473415e+00
6.062935717455448e-02	9.149411e-01	7.973626e-01	9.881451e-01	1.031468e+00	1.468532e+00
6.072701342455449e-02	9.148131e-01	7.973793e-01	9.880145e-01	1.036351e+00	1.463649e+00
6.082466967455449e-02	9.146790e-01	7.973972e-01	9.878737e-01	1.041234e+00	1.458766e+00
6.092232592455449e-02	9.145374e-01	7.974167e-01	9.877204e-01	1.046116e+00	1.453884e+00
6.101998217455449e-02	9.143868e-01	7.974383e-01	9.875515e-01	1.050999e+00	1.449001e+00
6.111763842455449e-02	9.142251e-01	7.974623e-01	9.873635e-01	1.055882e+00	1.444118e+00
6.121529467455449e-02	9.140499e-01	7.974893e-01	9.871520e-01	1.060765e+00	1.439235e+00
6.131295092455449e-02	9.138582e-01	7.975199e-01	9.869118e-01	1.065648e+00	1.434352e+00
6.141060717455449e-02	9.136467e-01	7.975550e-01	9.866368e-01	1.070530e+00	1.429470e+00
6.150826342455450e-02	9.134113e-01	7.975954e-01	9.863197e-01	1.075413e+00	1.424587e+00
6.160591967455450e-02	9.131471e-01	7.976424e-01	9.859518e-01	1.080296e+00	1.419704e+00
6.170357592455450e-02	9.128485e-01	7.976971e-01	9.855233e-01	1.085179e+00	1.414821e+00
6.180123217455450e-02	9.125089e-01	7.977610e-01	9.850222e-01	1.090062e+00	1.409938e+00
6.189888842455450e-02	9.121208e-01	7.978358e-01	9.844352e-01	1.094944e+00	1.405056e+00
6.199654467455450e-02	9.116754e-01	7.979236e-01	9.837468e-01	1.099827e+00	1.400173e+00
6.209420092455450e-02	9.111626e-01	7.980266e-01	9.829391e-01	1.104710e+00	1.395290e+00
6.219185717455451e-02	9.105712e-01	7.981472e-01	9.819925e-01	1.109593e+00	1.390407e+00
6.228951342455451e-02	9.098884e-01	7.982883e-01	9.808846e-01	1.114476e+00	1.385524e+00
6.238716967455451e-02	9.091001e-01	7.984531e-01	9.795908e-01	1.119359e+00	1.380641e+00
6.248482592455451e-02	9.081908e-01	7.986448e-01	9.780847e-01	1.124241e+00	1.375759e+00
6.258248217455450e-02	9.071440e-01	7.988670e-01	9.763380e-01	1.129124e+00	1.370876e+00
6.268013842455450e-02	9.059421e-01	7.991234e-01	9.743212e-01	1.134007e+00	1.365993e+00
6.277779467455449e-02	9.045671e-01	7.994177e-01	9.720047e-01	1.138890e+00	1.361110e+00
6.287545092455449e-02	9.030008e-01	7.997537e-01	9.693592e-01	1.143773e+00	1.356227e+00
6.297310717455448e-02	9.012253e-01	8.001345e-01	9.663566e-01	1.148655e+00	1.351345e+00
6.307076342455448e-02	8.992236e-01	8.005635e-01	9.629720e-01	1.153538e+00	1.346462e+00
6.316841967455447e-02	8.969802e-01	8.010432e-01	9.591833e-01	1.158421e+00	1.341579e+00
6.326607592455447e-02	8.944810e-01	8.015755e-01	9.549734e-01	1.163304e+00	1.336696e+00
6.336373217455446e-02	8.917145e-01	8.021619e-01	9.503298e-01	1.168187e+00	1.331813e+00
6.346138842455445e-02	8.886712e-01	8.028031e-01	9.452456e-01	1.173069e+00	1.326931e+00
6.355904467455445e-02	8.853444e-01	8.034990e-01	9.397197e-01	1.177952e+00	1.322048e+00
6.365670092455444e-02	8.817295e-01	8.042488e-01	9.337567e-01	1.182835e+00	1.317165e+00
6.375435717455444e-02	8.778246e-01	8.050510e-01	9.273663e-01	1.187718e+00	1.312282e+00
6.385201342455443e-02	8.736298e-01	8.059035e-01	9.205632e-01	1.192601e+00	1.307399e+00
6.394966967455443e-02	8.691471e-01	8.068037e-01	9.133669e-01	1.197484e+00	1.302516e+00
6.414498217455442e-02	8.593344e-01	8.087346e-01	8.978895e-01	1.207249e+00	1.292751e+00
6.434029467455440e-02	8.484311e-01	8.108147e-01	8.811542e-01	1.217015e+00	1.282985e+00
6.453560717455439e-02	8.364964e-01	8.130115e-01	8.634165e-01	1.226780e+00	1.273220e+00
6.473091967455438e-02	8.235976e-01	8.152900e-01	8.449537e-01	1.236546e+00	1.263454e+00
6.492623217455437e-02	8.098069e-01	8.176146e-01	8.260555e-01	1.246312e+00	1.253688e+00
6.512154467455436e-02	7.951987e-01	8.199495e-01	8.070179e-01	1.256077e+00	1.243923e+00
6.531685717455435e-02	7.798495e-01	8.222592e-01	7.881393e-01	1.265843e+00	1.234157e+00
6.551216967455434e-02	7.638384e-01	8.245084e-01	7.697166e-01	1.275609e+00	1.224391e+00
6.570748217455433e-02	7.472474e-01	8.266631e-01	7.520402e-01	1.285374e+00	1.214626e+00
6.590279467455432e-02	7.301633e-01	8.286909e-01	7.353880e-01	1.295140e+00	1.204860e+00
6.609810717455430e-02	7.126781e-01	8.305620e-01	7.200142e-01	1.304905e+00	1.195095e+00
6.619576342455430e-02	7.038152e-01	8.314306e-01	7.128762e-01	1.309788e+00	1.190212e+00
6.629341967455429e-02	6.948885e-01	8.322508e-01	7.061350e-01	1.314671e+00	1.185329e+00
6.639107592455429e-02	6.859107e-01	8.330207e-01	6.998087e-01	1.319554e+00	1.180446e+00
6.648873217455428e-02	6.768943e-01	8.337385e-01	6.939110e-01	1.324437e+00	1.175563e+00
6.658638842455428e-02	6.678513e-01	8.344032e-01	6.884504e-01	1.329319e+00	1.170681e+00
6.668404467455427e-02	6.587934e-01	8.350145e-01	6.834299e-01	1.334202e+00	1.165798e+00
6.678170092455427e-02	6.497313e-01	8.355727e-01	6.788470e-01	1.339085e+00	1.160915e+00
6.687935717455426e-02	6.406743e-01	8.360787e-01	6.746933e-01	1.343968e+00	1.156032e+00
6.697701342455425e-02	6.316303e-01	8.365341e-01	6.709556e-01	1.348851e+00	1.151149e+00
6.707466967455425e-02	6.226050e-01	8.369413e-01	6.676154e-01	1.353734e+00	1.146266e+00
6.717232592455424e-02	6.136019e-01	8.373028e-01	6.646504e-01	1.358616e+00	1.141384e+00
6.726998217455424e-02	6.046221e-01	8.376217e-01	6.620352e-01	1.363499e+00	1.136501e+00
6.736763842455423e-02	5.956638e-01	8.379015e-01	6.597419e-01	1.368382e+00	1.131618e+00
6.746529467455423e-02	5.867229e-01	8.381456e-01	6.577418e-01	1.373265e+00	1.126735e+00
6.756295092455422e-02	5.777930e-01	8.383574e-01	6.560056e-01	1.378148e+00	1.121852e+00
6.766060717455422e-02	5.688657e-01	8.385406e-01	6.545049e-01	1.383030e+00	1.116970e+00
6.775826342455421e-02	5.599310e-01	8.386984e-01	6.532123e-01	1.387913e+00	1.112087e+00
6.785591967455420e-02	5.509789e-01	8.388339e-01	6.521021e-01	1.392796e+00	1.107204e+00
6.795357592455420e-02	5.419989e-01	8.389502e-01	6.511507e-01	1.397679e+00	1.102321e+00
6.805123217455419e-02	5.329818e-01	8.390496e-01	6.503366e-01	1.402562e+00	1.097438e+00
6.814888842455419e-02	5.239198e-01	8.391346e-01	6.496404e-01	1.407444e+00	1.092556e+00
6.824654467455418e-02	5.148074e-01	8.392073e-01	6.490451e-01	1.412327e+00	1.087673e+00
6.834420092455418e-02	5.056419e-01	8.392696e-01	6.485355e-01	1.417210e+00	1.082790e+00
6.844185717455417e-02	4.964231e-01	8.393230e-01	6.480984e-01	1.422093e+00	1.077907e+00
6.853951342455417e-02	4.871533e-01	8.393689e-01	6.477222e-01	1.426976e+00	1.073024e+00
6.863716967455416e-02	4.778372e-01	8.394086e-01	6.473972e-01	1.431859e+00	1.068141e+00
6.873482592455415e-02	4.684810e-01	8.394432e-01	6.471146e-01	1.436741e+00	1.063259e+00
6.883248217455415e-02	4.590918e-01	8.394734e-01	6.468672e-01	1.441624e+00	1.058376e+00
6.893013842455414e-02	4.496772e-01	8.395001e-01	6.466489e-01	1.446507e+00	1.053493e+00
6.902779467455414e-02	4.402444e-01	8.395239e-01	6.464544e-01	1.451390e+00	1.048610e+00
6.912545092455413e-02	4.308002e-01	8.395452e-01	6.462795e-01	1.456273e+00	1.043727e+00
6.922310717455413e-02	4.213506e-01	8.395647e-01	6.461203e-01	1.461155e+00	1.038845e+00
6.932076342455412e-02	4.119006e-01	8.395826e-01	6.459742e-01	1.466038e+00	1.033962e+00
6.941841967455412e-02	4.024543e-01	8.395993e-01	6.458384e-01	1.470921e+00	1.029079e+00
6.951607592455411e-02	3.930150e-01	8.396148e-01	6.457111e-01	1.475804e+00	1.024196e+00
6.961373217455410e-02	3.835853e-01	8.396295e-01	6.455905e-01	1.480687e+00	1.019313e+00
6.971138842455410e-02	3.741674e-01	8.396436e-01	6.454756e-01	1.485569e+00	1.014431e+00
6.990670092455409e-02	3.553742e-01	8.396702e-01	6.452581e-01	1.495335e+00	1.004665e+00
7.000000000000012e-02	3.464157e-01	8.396824e-01	6.451582e-01	1.500000e+00	1.000000e+00
7.002798972263392e-02	3.490251e-01	8.396786e-01	6.451876e-01	1.498600e+00	1.001400e+00
7.023760486316916e-02	3.692102e-01	8.396505e-01	6.454172e-01	1.488120e+00	1.011880e+00
7.033526111316915e-02	3.786309e-01	8.396367e-01	6.455297e-01	1.483237e+00	1.016763e+00
7.043291736316915e-02	3.880621e-01	8.396224e-01	6.456471e-01	1.478354e+00	1.021646e+00
7.053057361316914e-02	3.975025e-01	8.396072e-01	6.457707e-01	1.473471e+00	1.026529e+00
7.062822986316913e-02	4.069500e-01	8.395912e-01	6.459018e-01	1.468588e+00	1.031412e+00
7.072588611316913e-02	4.164020e-01	8.395740e-01	6.460423e-01	1.463706e+00	1.036294e+00
7.082354236316912e-02	4.258551e-01	8.395554e-01	6.461943e-01	1.458823e+00	1.041177e+00
7.092119861316912e-02	4.353049e-01	8.395351e-01	6.463606e-01	1.453940e+00	1.046060e+00
7.101885486316911e-02	4.447460e-01	8.395125e-01	6.465443e-01	1.449057e+00	1.050943e+00
7.111651111316911e-02	4.541723e-01	8.394874e-01	6.467496e-01	1.444174e+00	1.055826e+00
7.121416736316910e-02	4.635767e-01	8.394591e-01	6.469810e-01	1.439292e+00	1.060708e+00
7.131182361316910e-02	4.729519e-01	8.394269e-01	6.472443e-01	1.434409e+00	1.065591e+00
7.140947986316909e-02	4.822904e-01	8.393899e-01	6.475462e-01	1.429526e+00	1.070474e+00
7.150713611316908e-02	4.915855e-01	8.393472e-01	6.478944e-01	1.424643e+00	1.075357e+00
7.160479236316908e-02	5.008317e-01	8.392978e-01	6.482983e-01	1.419760e+00	1.080240e+00
7.170244861316907e-02	5.100256e-01	8.392403e-01	6.487684e-01	1.414878e+00	1.085122e+00
7.180010486316907e-02	5.191658e-01	8.391731e-01	6.493170e-01	1.409995e+00	1.090005e+00
7.189776111316906e-02	5.282537e-01	8.390945e-01	6.499583e-01	1.405112e+00	1.094888e+00
7.199541736316906e-02	5.372936e-01	8.390027e-01	6.507084e-01	1.400229e+00	1.099771e+00
7.209307361316905e-02	5.462921e-01	8.388954e-01	6.515853e-01	1.395346e+00	1.104654e+00
7.219072986316905e-02	5.552576e-01	8.387701e-01	6.526095e-01	1.390463e+00	1.109537e+00
7.228838611316904e-02	5.642001e-01	8.386240e-01	6.538035e-01	1.385581e+00	1.114419e+00
7.238604236316903e-02	5.731300e-01	8.384542e-01	6.551919e-01	1.380698e+00	1.119302e+00
7.248369861316903e-02	5.820575e-01	8.382574e-01	6.568012e-01	1.375815e+00	1.124185e+00
7.258135486316902e-02	5.909918e-01	8.380302e-01	6.586594e-01	1.370932e+00	1.129068e+00
7.267901111316902e-02	5.999403e-01	8.377690e-01	6.607955e-01	1.366049e+00	1.133951e+00
7.277666736316901e-02	6.089085e-01	8.374705e-01	6.632385e-01	1.361167e+00	1.138833e+00
7.287432361316901e-02	6.178994e-01	8.371311e-01	6.660169e-01	1.356284e+00	1.143716e+00
7.297197986316900e-02	6.269134e-01	8.367475e-01	6.691575e-01	1.351401e+00	1.148599e+00
7.306963611316900e-02	6.359483e-01	8.363170e-01	6.726844e-01	1.346518e+00	1.153482e+00
7.316729236316899e-02	6.449994e-01	8.358369e-01	6.766182e-01	1.341635e+00	1.158365e+00
7.326494861316898e-02	6.540599e-01	8.353055e-01	6.809748e-01	1.336753e+00	1.163247e+00
7.336260486316898e-02	6.631213e-01	8.347213e-01	6.857654e-01	1.331870e+00	1.168130e+00
7.346026111316897e-02	6.721734e-01	8.340839e-01	6.909955e-01	1.326987e+00	1.173013e+00
7.355791736316897e-02	6.812052e-01	8.333930e-01	6.966648e-01	1.322104e+00	1.177896e+00
7.365557361316896e-02	6.902047e-01	8.326495e-01	7.027679e-01	1.317221e+00	1.182779e+00
7.375322986316896e-02	6.991596e-01	8.318546e-01	7.092937e-01	1.312338e+00	1.187662e+00
7.385088611316895e-02	7.080573e-01	8.310103e-01	7.162263e-01	1.307456e+00	1.192544e+00
7.394854236316895e-02	7.168854e-01	8.301190e-01	7.235456e-01	1.302573e+00	1.197427e+00
7.414385486316893e-02	7.342835e-01	8.282069e-01	7.392449e-01	1.292807e+00	1.207193e+00
7.433916736316892e-02	7.512580e-01	8.261451e-01	7.561650e-01	1.283042e+00	1.216958e+00
7.453447986316891e-02	7.677182e-01	8.239639e-01	7.740447e-01	1.273276e+00	1.226724e+00
7.472979236316890e-02	7.835786e-01	8.216966e-01	7.926025e-01	1.263510e+00	1.236490e+00
7.492510486316889e-02	7.987578e-01	8.193774e-01	8.115458e-01	1.253745e+00	1.246255e+00
7.512041736316888e-02	8.131776e-01	8.170417e-01	8.305771e-01	1.243979e+00	1.256021e+00
7.531572986316887e-02	8.267621e-01	8.147250e-01	8.493983e-01	1.234213e+00	1.265787e+00
7.551104236316886e-02	8.394370e-01	8.124633e-01	8.677144e-01	1.224448e+00	1.275552e+00
7.570635486316885e-02	8.511313e-01	8.102919e-01	8.852379e-01	1.214682e+00	1.285318e+00
7.590166736316883e-02	8.617791e-01	8.082455e-01	9.016958e-01	1.204917e+00	1.295083e+00
7.609697986316882e-02	8.713241e-01	8.063558e-01	9.168397e-01	1.195151e+00	1.304849e+00
7.619463611316882e-02	8.756696e-01	8.054787e-01	9.238515e-01	1.190268e+00	1.309732e+00
7.629229236316881e-02	8.797261e-01	8.046505e-01	9.304603e-01	1.185385e+00	1.314615e+00
7.638994861316881e-02	8.834923e-01	8.038739e-01	9.366488e-01	1.180503e+00	1.319497e+00
7.648760486316880e-02	8.869692e-01	8.031505e-01	9.424047e-01	1.175620e+00	1.324380e+00
7.658526111316880e-02	8.901599e-01	8.024814e-01	9.477205e-01	1.170737e+00	1.329263e+00
7.668291736316879e-02	8.930700e-01	8.018671e-01	9.525945e-01	1.165854e+00	1.334146e+00
7.678057361316878e-02	8.957075e-01	8.013073e-01	9.570305e-01	1.160971e+00	1.339029e+00
7.687822986316878e-02	8.980829e-01	8.008011e-01	9.610381e-01	1.156088e+00	1.343912e+00
7.697588611316877e-02	9.002091e-01	8.003467e-01	9.646320e-01	1.151206e+00	1.348794e+00
7.707354236316877e-02	9.021006e-01	7.999417e-01	9.678319e-01	1.146323e+00	1.353677e+00
7.717119861316876e-02	9.037740e-01	7.995833e-01	9.706611e-01	1.141440e+00	1.358560e+00
7.726885486316876e-02	9.052467e-01	7.992682e-01	9.731465e-01	1.136557e+00	1.363443e+00
7.736651111316875e-02	9.065367e-01	7.989930e-01	9.753166e-01	1.131674e+00	1.368326e+00
7.746416736316875e-02	9.076623e-01	7.987539e-01	9.772012e-01	1.126792e+00	1.373208e+00
7.756182361316874e-02	9.086413e-01	7.985470e-01	9.788298e-01	1.121909e+00	1.378091e+00
7.765947986316873e-02	9.094908e-01	7.983690e-01	9.802314e-01	1.117026e+00	1.382974e+00
7.775713611316873e-02	9.102269e-01	7.982162e-01	9.814335e-01	1.112143e+00	1.387857e+00
7.785479236316872e-02	9.108644e-01	7.980856e-01	9.824618e-01	1.107260e+00	1.392740e+00
7.795244861316872e-02	9.114167e-01	7.979739e-01	9.833396e-01	1.102378e+00	1.397622e+00
7.805010486316871e-02	9.118959e-01	7.978787e-01	9.840881e-01	1.097495e+00	1.402505e+00
7.814776111316871e-02	9.123128e-01	7.977976e-01	9.847263e-01	1.092612e+00	1.407388e+00
7.824541736316870e-02	9.126767e-01	7.977283e-01	9.852705e-01	1.087729e+00	1.412271e+00
7.834307361316870e-02	9.129958e-01	7.976692e-01	9.857355e-01	1.082846e+00	1.417154e+00
7.844072986316869e-02	9.132772e-01	7.976184e-01	9.861339e-01	1.077963e+00	1.422037e+00
7.853838611316868e-02	9.135270e-01	7.975749e-01	9.864764e-01	1.073081e+00	1.426919e+00
7.863604236316868e-02	9.137505e-01	7.975371e-01	9.867725e-01	1.068198e+00	1.431802e+00
7.873369861316867e-02	9.139521e-01	7.975044e-01	9.870301e-01	1.063315e+00	1.436685e+00
7.883135486316867e-02	9.141355e-01	7.974756e-01	9.872559e-01	1.058432e+00	1.441568e+00
7.892901111316866e-02	9.143039e-01	7.974502e-01	9.874556e-01	1.053549e+00	1.446451e+00
7.902666736316866e-02	9.144601e-01	7.974274e-01	9.876341e-01	1.048667e+00	1.451333e+00
7.912432361316865e-02	9.146062e-01	7.974069e-01	9.877951e-01	1.043784e+00	1.456216e+00
7.922197986316865e-02	9.147440e-01	7.973882e-01	9.879422e-01	1.038901e+00	1.461099e+00
7.931963611316864e-02	9.148750e-01	7.973709e-01	9.880778e-01	1.034018e+00	1.465982e+00
7.941729236316863e-02	9.150006e-01	7.973548e-01	9.882042e-01	1.029135e+00	1.470865e+00
7.951494861316863e-02	9.151216e-01	7.973396e-01	9.883233e-01	1.024253e+00	1.475747e+00
7.961260486316862e-02	9.152389e-01	7.973253e-01	9.884364e-01	1.019370e+00	1.480630e+00
7.980791736316861e-02	9.154648e-01	7.972981e-01	9.886491e-01	1.009604e+00	1.490396e+00
8.000000000000011e-02	9.156790e-01	7.972729e-01	9.888463e-01	1.000000e+00	1.500000e+00
8.002832791604957e-02	9.156479e-01	7.972767e-01	9.888180e-01	1.001416e+00	1.498584e+00
8.023929583024736e-02	9.154111e-01	7.973046e-01	9.885992e-01	1.011965e+00	1.488035e+00
8.043460833024735e-02	9.151825e-01	7.973323e-01	9.883825e-01	1.021730e+00	1.478270e+00
8.053226458024734e-02	9.150635e-01	7.973471e-01	9.882667e-01	1.026613e+00	1.473387e+00
8.062992083024734e-02	9.149404e-01	7.973627e-01	9.881443e-01	1.031496e+00	1.468504e+00
8.072757708024733e-02	9.148124e-01	7.973793e-01	9.880137e-01	1.036379e+00	1.463621e+00
8.082523333024733e-02	9.146782e-01	7.973973e-01	9.878728e-01	1.041262e+00	1.458738e+00
8.092288958024732e-02	9.145366e-01	7.974169e-01	9.877194e-01	1.046144e+00	1.453856e+00
8.102054583024731e-02	9.143859e-01	7.974384e-01	9.875504e-01	1.051027e+00	1.448973e+00
8.111820208024731e-02	9.142241e-01	7.974625e-01	9.873623e-01	1.055910e+00	1.444090e+00
8.121585833024730e-02	9.140488e-01	7.974894e-01	9.871507e-01	1.060793e+00	1.439207e+00
8.131351458024730e-02	9.138570e-01	7.975201e-01	9.869103e-01	1.065676e+00	1.434324e+00
8.141117083024729e-02	9.136454e-01	7.975552e-01	9.866351e-01	1.070559e+00	1.429441e+00
8.150882708024729e-02	9.134098e-01	7.975957e-01	9.863178e-01	1.075441e+00	1.424559e+00
8.160648333024728e-02	9.131454e-01	7.976427e-01	9.859496e-01	1.080324e+00	1.419676e+00
8.170413958024728e-02	9.128466e-01	7.976974e-01	9.855206e-01	1.085207e+00	1.414793e+00
8.180179583024727e-02	9.125068e-01	7.977614e-01	9.850191e-01	1.090090e+00	1.409910e+00
8.189945208024726e-02	9.121184e-01	7.978363e-01	9.844315e-01	1.094973e+00	1.405027e+00
8.199710833024726e-02	9.116727e-01	7.979242e-01	9.837424e-01	1.099855e+00	1.400145e+00
